ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
1762800_at	0.972168	8.89e-01	0.143077	-6.6019	0.032456	ECs1536	hypothetical protein
1759600_s_at	0.972168	8.89e-01	-0.142956	-6.6019	-0.045568	c0705	hypothetical protein
1763600_s_at	0.972168	8.89e-01	-0.142835	-6.602	-0.049803		
1766269_at	0.972526	8.90e-01	0.142286	-6.602	0.06657	c5025	regulator
1760087_s_at	0.972785	8.90e-01	-0.141852	-6.6021	-0.077407	c0233///c0118	hypothetical protein///hypothetical protein
1767546_s_at	0.972863	8.90e-01	0.141635	-6.6021	0.049343	Z1770///ECs1506	hypothetical protein///phage repressor
1765725_s_at	0.972992	8.90e-01	0.141357	-6.6022	0.041973	Z5161///ECs4608	hypothetical protein///hypothetical protein
1768749_s_at	0.973381	8.91e-01	-0.140576	-6.6023	-0.043254	yhdP///yhdP///Z4604///ECs4118	DUF3971-AsmA2 domains protein///hypothetical protein///hypothetical protein///hypothetical protein
1759247_at	0.973381	8.91e-01	0.140528	-6.6023	0.043032	lit	T4 phage exclusion protein; cell death peptidase, e14 prophage
1767620_s_at	0.973381	8.91e-01	0.14052	-6.6023	0.053441	Z2225///ddpC///ECs2089	ATP-dependent peptide transporter membrane subunit///D,D-dipeptide ABC transporter permease///ATP-dependent peptide transporter membrane subunit
1767738_s_at	0.973588	8.91e-01	-0.140149	-6.6024	-0.067741	cutF///cutF///nlpE///ECs0194	lipoprotein involved with copper homeostasis and adhesion///lipoprotein involved with copper homeostasis and adhesion///lipoprotein involved with copper homeostasis and adhesion///lipoprotein involved with copper homeostasis and adhesion
1768259_s_at	0.973598	8.91e-01	-0.13995	-6.6024	-0.03422	ydjZ///ydjZ///ydjZ///ECs2458	hypothetical protein///hypothetical protein///TVP38/TMEM64 family inner membrane protein///hypothetical protein
1762128_s_at	0.973598	8.92e-01	0.139656	-6.6024	0.042683	yehK///yehK///ECs2926	uncharacterized protein///hypothetical protein///hypothetical protein
1763757_s_at	0.973598	8.92e-01	-0.139599	-6.6024	-0.051975	Z0267///ECs0236	hypothetical protein///protein VgrG
1762774_s_at	0.973598	8.92e-01	0.139566	-6.6025	0.067178	gcd///gcd///gcd///ECs0128	glucose dehydrogenase///glucose dehydrogenase///glucose dehydrogenase///glucose dehydrogenase
1765798_s_at	0.973598	8.92e-01	-0.139511	-6.6025	-0.094055	galU///galU///galU///ECs1738	UTP-glucose-1-phosphate uridylyltransferase///UTP-glucose-1-phosphate uridylyltransferase///glucose-1-phosphate uridylyltransferase///UTP-glucose-1-phosphate uridylyltransferase
1767532_s_at	0.973753	8.92e-01	0.139203	-6.6025	0.07643	ispA///ispA	geranyltranstransferase///geranyltranstransferase
1760587_s_at	0.97384	8.92e-01	0.13897	-6.6025	0.048536	c2046	hypothetical protein
1767619_s_at	0.97384	8.92e-01	-0.138784	-6.6026	-0.07106	c3646///c3579	hypothetical protein///hypothetical protein
1766735_s_at	0.97384	8.92e-01	-0.138724	-6.6026	-0.046786	c3641	hypothetical protein
1768184_s_at	0.973862	8.93e-01	-0.13831	-6.6026	-0.058666	hyaB///hyaB///hyaB///ECs1129	hydrogenase 1 large subunit///hydrogenase 1 large subunit///hydrogenase 1, large subunit///hydrogenase 1 large subunit
1764615_s_at	0.973862	8.93e-01	-0.138147	-6.6027	-0.05878		
1761758_s_at	0.973862	8.93e-01	0.137975	-6.6027	0.052382	atpI///atpI///atpI///ECs4681	F0F1 ATP synthase subunit I///F0F1 ATP synthase subunit I///ATP synthase, membrane-bound accessory factor///F0F1 ATP synthase subunit I
1763828_s_at	0.973862	8.93e-01	0.137963	-6.6027	0.047985	ybbF///ybbF///lpxH///ECs0586	UDP-2,3-diacylglucosamine hydrolase///UDP-2,3-diacylglucosamine hydrolase///UDP-2,3-diacylglucosamine pyrophosphohydrolase///UDP-2,3-diacylglucosamine hydrolase
1762961_s_at	0.973862	8.93e-01	-0.13791	-6.6027	-0.115025	c5293	hypothetical protein
1760176_s_at	0.973862	8.93e-01	-0.137786	-6.6027	-0.039329	yecO///yecO///cmoA///ECs2580	hypothetical protein///hypothetical protein///carboxy-SAM synthase///hypothetical protein
1764534_s_at	0.973862	8.93e-01	0.137616	-6.6027	0.038711	phoE///phoE///phoE///ECs0268	outer membrane phosphoporin protein E///outer membrane phosphoporin protein E///outer membrane phosphoporin protein E///outer membrane phosphoporin protein E
1760056_at	0.973862	8.94e-01	0.137089	-6.6028	0.071224	recG	ATP-dependent DNA helicase RecG
1768746_s_at	0.973862	8.94e-01	0.136771	-6.6029	0.161086	metN///metN///metN///metN	DL-methionine transporter ATP-binding subunit///DL-methionine transporter ATP-binding subunit///DL-methionine transporter subunit///DL-methionine transporter ATP-binding protein
1762820_s_at	0.973862	8.94e-01	0.136652	-6.6029	0.065219	yphC///ECs3411	Zn-dependent dehydrogenase///hypothetical protein
1764439_s_at	0.973862	8.94e-01	0.136517	-6.6029	0.070898	ybjU///ybjU///ltaE///ECs0956	L-threonine aldolase///L-threonine aldolase///L-allo-threonine aldolase, PLP-dependent///L-threonine aldolase
1767433_s_at	0.973862	8.94e-01	-0.136375	-6.6029	-0.045821	nudF///nudF///nudF///nudF	ADP-ribose pyrophosphatase///ADP-ribose pyrophosphatase///ADP-ribose pyrophosphatase///ADP-ribose pyrophosphatase
1766763_at	0.973862	8.94e-01	-0.136311	-6.6029	-0.056934	kdpB	potassium-transporting ATPase subunit B
1768088_at	0.973862	8.94e-01	-0.13631	-6.6029	-0.056299	ECs1234	outer membrane protein
1769201_s_at	0.973862	8.94e-01	-0.136307	-6.6029	-0.037141		
1764449_x_at	0.973862	8.94e-01	0.136136	-6.603	0.044317	c0270///c1287	hypothetical protein///hypothetical protein
1762965_s_at	0.973862	8.95e-01	-0.135707	-6.603	-0.026751	yedP///Z3045///yedP///ECs2693	mannosyl-3-phosphoglycerate phosphatase///mannosyl-3-phosphoglycerate phosphatase///putative mannosyl-3-phosphoglycerate phosphatase///mannosyl-3-phosphoglycerate phosphatase
1767952_at	0.973862	8.95e-01	-0.135655	-6.603	-0.051959	yjgK	hypothetical protein
1764871_s_at	0.973862	8.95e-01	-0.135639	-6.603	-0.081142	clpB///clpB///clpB///ECs3455	protein disaggregation chaperone///protein disaggregation chaperone///protein disaggregation chaperone///protein disaggregation chaperone
1767565_s_at	0.973862	8.95e-01	-0.135494	-6.6031	-0.070199	evgA///evgA///evgA///ECs3248	DNA-binding transcriptional activator EvgA///DNA-binding transcriptional activator EvgA///response regulator in two-component regulatory system with EvgS///EvgA family transcriptional regulator
1766490_s_at	0.973862	8.95e-01	-0.135042	-6.6031	-0.0576	clpS///clpS///clpS///clpS	ATP-dependent Clp protease adaptor protein ClpS///ATP-dependent Clp protease adaptor protein ClpS///regulatory protein for ClpA substrate specificity///ATP-dependent Clp protease adaptor protein ClpS
1765203_at	0.973862	8.95e-01	0.135025	-6.6031	0.051128	Z1545	fatty acyl chain reductase
1765100_s_at	0.973862	8.95e-01	0.134961	-6.6031	0.026274	Z0331///ECs0295	hypothetical protein///hypothetical protein
1768941_s_at	0.973862	8.95e-01	0.134956	-6.6031	0.042507		
1764502_s_at	0.973862	8.95e-01	-0.134951	-6.6031	-0.048484	yidP///yidP///ECs4624	transcriptional regulator///UTRA domain-containing GntR family putative transcriptional regulator///transcriptional regulator
1764050_s_at	0.973862	8.95e-01	-0.134943	-6.6031	-0.030172	araJ///araJ///araJ///araJ	MFS transport protein AraJ///MFS transport protein AraJ///L-arabinose-inducible putative transporter, MFS family///MFS transport protein AraJ
1766367_s_at	0.973862	8.95e-01	0.134795	-6.6032	0.068445	ybgI///ybgI///ybgI///ECs0735	hydrolase-oxidase///hydrolase-oxidase///NIF3 family metal-binding protein///hydrolase-oxidase
1765194_s_at	0.973862	8.95e-01	0.13474	-6.6032	0.042718	rrmA///rrmA///rlmA///rrmA	23S rRNA methyltransferase///23S rRNA methyltransferase///23S rRNA m(1)G745 methyltransferase, SAM-dependent///23S rRNA (guanine(745)-N(1))-methyltransferase
1766332_s_at	0.973862	8.96e-01	0.134624	-6.6032	0.076627	yqjH///yqjH///yqjH///ECs3952	hypothetical protein///hypothetical protein///putative siderophore interacting protein///hypothetical protein
1768468_s_at	0.973862	8.96e-01	0.134521	-6.6032	0.1076	yigM///yigM///yigM///ECs4757	membrane protein yigM///hypothetical protein///putative inner membrane EamA-like transporter///hypothetical protein
1765335_s_at	0.973862	8.96e-01	-0.134415	-6.6032	-0.03995	Z5878///ECs5242	integrase///integrase
1767908_s_at	0.973862	8.96e-01	-0.134284	-6.6032	-0.0583	pdxK///pdxK///pdxK///pdxK	pyridoxal kinase///pyridoxal kinase///pyridoxal-pyridoxamine kinase/hydroxymethylpyrimidine kinase///pyridoxal kinase
1760703_s_at	0.973862	8.96e-01	0.134224	-6.6032	0.032779		
1768605_s_at	0.973862	8.96e-01	0.134164	-6.6032	0.048653	Z2348///ECs1118	phage tail protein encoded by prophage CP-933R///tail assembly protein
1766242_s_at	0.973862	8.96e-01	-0.134152	-6.6032	-0.062449	yhcK///yhcK///nanR///ECs4099	transcriptional regulator NanR///transcriptional regulator NanR///sialic acid-inducible nan operon repressor///transcriptional regulator NanR
1767777_s_at	0.973862	8.96e-01	-0.134057	-6.6033	-0.10804	c1189///Z4863///ECs4338	3-oxoacyl-ACP synthase///3-oxoacyl-ACP synthase///3-oxoacyl-ACP synthase
1760339_s_at	0.973862	8.96e-01	0.133956	-6.6033	0.093833	frdD///frdD///frdD///ECs5132	fumarate reductase subunit D///fumarate reductase subunit D///fumarate reductase (anaerobic), membrane anchor subunit///fumarate reductase subunit D
1763019_s_at	0.973862	8.96e-01	0.133835	-6.6033	0.078022	yafK///yafK///yafK///ECs0251	hypothetical protein///hypothetical protein///L,D-transpeptidase-related protein///hypothetical protein
1766083_s_at	0.973862	8.96e-01	-0.133825	-6.6033	-0.026643		
1766638_s_at	0.973887	8.96e-01	-0.13367	-6.6033	-0.094295	ybeA///ybeA///rlmH///ECs0674	rRNA large subunit methyltransferase///rRNA large subunit methyltransferase///23S rRNA m(3)Psi1915 pseudouridine methyltransferase, SAM-dependent///23S rRNA (pseudouridine(1915)-N(3))-methyltransferase RlmH
1769019_s_at	0.973943	8.97e-01	-0.133342	-6.6034	-0.067503	dnaJ///dnaJ///dnaJ///ECs0015	molecular chaperone DnaJ///molecular chaperone DnaJ///chaperone Hsp40, DnaK co-chaperone///molecular chaperone DnaJ
1759344_s_at	0.973943	8.97e-01	-0.133108	-6.6034	-0.034824	yjiC///ECs5284	hypothetical protein///hypothetical protein
1764112_s_at	0.973943	8.97e-01	0.132851	-6.6034	0.049237	yfbT///yfbT///yfbT///ECs3177	phosphatase///phosphatase///sugar phosphatas///phosphatase
1760462_s_at	0.973943	8.97e-01	-0.132682	-6.6035	-0.063563	asnC///asnC///asnS///asnC	asparaginyl-tRNA synthetase///asparaginyl-tRNA synthetase///asparaginyl tRNA synthetase///asparaginyl-tRNA synthetase
1767322_s_at	0.973943	8.97e-01	-0.132521	-6.6035	-0.040821	yafE///Z0233///yafE///ECs0206	hypothetical protein///hypothetical protein///putative S-adenosyl-L-methionine-dependent methyltransferase///biotin synthesis protein
1760563_at	0.973943	8.97e-01	0.132478	-6.6035	0.041965	murQ	N-acetylmuramic acid 6-phosphate (MurNAc-6-P) etherase
1766926_s_at	0.973943	8.97e-01	-0.132181	-6.6035	-0.044676	zraP///c4960///zraP	zinc resistance protein///hypothetical protein///zinc resistance protein
1762209_s_at	0.973943	8.97e-01	0.13218	-6.6035	0.043995		
1768539_s_at	0.973943	8.97e-01	0.132171	-6.6035	0.032161		
1764687_s_at	0.973943	8.98e-01	0.131932	-6.6036	0.027808		
1768270_s_at	0.973943	8.98e-01	-0.131645	-6.6036	-0.044019	ycjX///ycjX///ycjX///ECs1900	hypothetical protein///hypothetical protein///DUF463 family protein, puatative P-loop NTPase///hypothetical protein
1766501_s_at	0.973943	8.98e-01	-0.131633	-6.6036	-0.059899	yjeR///yjeR///orn///ECs5141	oligoribonuclease///oligoribonuclease///oligoribonuclease///oligoribonuclease
1759190_s_at	0.973943	8.98e-01	0.131552	-6.6036	0.031359		
1759442_at	0.973943	8.98e-01	-0.13155	-6.6036	-0.041999	ybdO	transcriptional regulator YbdO
1759184_at	0.973943	8.98e-01	-0.131548	-6.6036	-0.066918	yfgA	cytoskeletal protein RodZ
1764019_s_at	0.973943	8.98e-01	0.131526	-6.6036	0.058101	dkgA///dkgA///dkgA///dkgA	2,5-diketo-D-gluconate reductase A///2,5-diketo-D-gluconate reductase A///2,5-diketo-D-gluconate reductase A///2,5-diketo-D-gluconic acid reductase A
1766095_s_at	0.973943	8.98e-01	-0.13148	-6.6036	-0.057094	ydcJ///Z2298///ydcJ///ECs2028	hypothetical protein///hypothetical protein///putative metalloenzyme///hypothetical protein
1760521_s_at	0.974247	8.98e-01	0.130821	-6.6037	0.079772		
1763473_s_at	0.974247	8.98e-01	-0.130786	-6.6037	-0.090605	kgtP///kgtP///kgtP///ECs3454	alpha-ketoglutarate transporter///alpha-ketoglutarate transporter///alpha-ketoglutarate transporter///alpha-ketoglutarate transporter
1764731_s_at	0.974247	8.99e-01	-0.130701	-6.6037	-0.049613	ypfJ///Z3734///ypfJ///ECs3337	hypothetical protein///hypothetical protein///putative neutral zinc metallopeptidase///hypothetical protein
1763887_s_at	0.974247	8.99e-01	-0.130616	-6.6038	-0.044367	Z0274///ydcD///ECs0244	hypothetical protein///putative immunity protein for RhsE///hypothetical protein
1762338_s_at	0.974395	8.99e-01	0.13025	-6.6038	0.07315	yadP///yadP///ligT///ECs0151	2'-5' RNA ligase///2'-5' RNA ligase///2'-5' RNA ligase///2'-5' RNA ligase
1761403_at	0.974395	8.99e-01	0.13019	-6.6038	0.029746	menC	O-succinylbenzoate synthase
1767925_s_at	0.974458	8.99e-01	-0.12999	-6.6038	-0.074555	yceK///yceK///yceK///ECs1428	hypothetical protein///hypothetical protein///outer membrane integrity lipoprotein///hypothetical protein
1763488_s_at	0.974661	8.99e-01	0.129596	-6.6039	0.053238	pdxY///pdxY///pdxY///ECs2345	pyridoxamine kinase///pyridoxamine kinase///pyridoxamine kinase///pyridoxamine kinase
1766036_at	0.974661	8.99e-01	0.129497	-6.6039	0.088395	tdcE	keto-acid formate acetyltransferase
1764426_s_at	0.974943	9.00e-01	-0.129035	-6.604	-0.030291	Z1485///ECs1230	hypothetical protein///hypothetical protein
1764934_at	0.975058	9.00e-01	-0.128654	-6.604	-0.078746	c3622	hypothetical protein
1767993_at	0.975058	9.00e-01	-0.128648	-6.604	-0.041587	phnE	membrane channel protein component of Pn transporter
1763441_at	0.975082	9.00e-01	-0.128494	-6.604	-0.09045	c4311	hypothetical protein
1767024_s_at	0.975378	9.01e-01	-0.127887	-6.6041	-0.031506	yjaB///yjaB///yjaB///ECs4930	hypothetical protein///hypothetical protein///GNAT-family putative N-acetyltransferase; acetyl coenzyme A-binding protein///hypothetical protein
1763585_s_at	0.975378	9.01e-01	-0.12785	-6.6041	-0.036131	yafJ///yafJ///yafJ///ECs0250	hypothetical protein///amidotransferase///type 2 glutamine amidotransferase family protein///amidotransferase
1764582_s_at	0.975378	9.01e-01	-0.127764	-6.6041	-0.073719	fabI///fabI///fabI///ECs1861	enoyl-ACP reductase///enoyl-ACP reductase///enoyl-[acyl-carrier-protein] reductase, NADH-dependent///enoyl-ACP reductase
1767020_s_at	0.975447	9.01e-01	0.127535	-6.6042	0.055829	pldB///pldB///pldB///ECs4755	lysophospholipase L2///lysophospholipase L2///lysophospholipase L2///lysophospholipase L2
1760025_s_at	0.975447	9.01e-01	-0.127432	-6.6042	-0.059629	c0182	hypothetical protein
1763479_at	0.975578	9.02e-01	0.126823	-6.6043	0.048699	Z1336	hypothetical protein
1765016_s_at	0.975578	9.02e-01	0.126776	-6.6043	0.112797	ybiV///Z1044///ybiV///ECs0899	hypothetical protein///hypothetical protein///sugar phosphatase; fructose-1-P/ribose-5-P/glucose-6-P phosphatase///hypothetical protein
1760912_at	0.975578	9.02e-01	-0.126498	-6.6043	-0.08952	pepD	aminoacyl-histidine dipeptidase
1759373_s_at	0.975578	9.02e-01	-0.126293	-6.6043	-0.030536		
1763083_s_at	0.975578	9.02e-01	0.126238	-6.6044	0.047014	ydbA///insI///tra8_2///tra8_3///Z1572///Z1133///insI1///insI1///insI1	pseudo///transposase insI///IS30 transposase encoded within prophage CP-933T///IS30 transposase///transposase///transposase///IS30 transposase///IS30 transposase///IS30 transposase
1761080_x_at	0.975578	9.02e-01	-0.126231	-6.6044	-0.112138	pheL	pheA gene leader peptide
1769071_s_at	0.975578	9.02e-01	-0.126227	-6.6044	-0.024715		
1760638_at	0.975578	9.02e-01	-0.126168	-6.6044	-0.059363	yhcM	hypothetical protein
1765930_at	0.975578	9.02e-01	0.12614	-6.6044	0.077037	bglX	periplasmic beta-glucosidase
1763367_at	0.975578	9.02e-01	-0.126017	-6.6044	-0.033692	pbpC	penicillin-binding protein 1C
1763253_at	0.975578	9.02e-01	-0.125842	-6.6044	-0.070571	c2212	ATP-dependent helicase yoaA
1762506_s_at	0.975578	9.02e-01	-0.12574	-6.6044	-0.067184	yfcL///Z3588///yfcL///ECs3209	hypothetical protein///hypothetical protein///uncharacterized protein///hypothetical protein
1760395_at	0.975578	9.02e-01	-0.125624	-6.6044	-0.033124	c4507	transposase insF
1762568_s_at	0.975578	9.03e-01	0.125524	-6.6045	0.02298	ssrA///ssrA///ssrA	miscRNA///miscRNA///miscRNA
1764162_s_at	0.975613	9.03e-01	0.125194	-6.6045	0.029399	yaeQ///Z0202///yaeQ///ECs0192	hypothetical protein///hypothetical protein///PDDEXK superfamily protein///hypothetical protein
1760530_s_at	0.975613	9.03e-01	0.125131	-6.6045	0.040854	c2129///Z2760///cedA///ECs2437	cell division modulator///cell division modulator///cell division modulator///cell division modulator
1768494_s_at	0.975613	9.03e-01	0.125108	-6.6045	0.074687	prfB///prfB///prfB///prfB	RF-2///peptide chain release factor 2///peptide chain release factor RF-2///peptide chain release factor 2
1766471_at	0.975637	9.03e-01	-0.124954	-6.6045	-0.030036	torA	trimethylamine-N-oxide reductase 1
1763494_s_at	0.975767	9.03e-01	-0.124673	-6.6046	-0.083004	c3411///Z4134///amiC///ECs3674	N-acetylmuramoyl-L-alanine amidase///amidase///N-acetylmuramoyl-L-alanine amidase///amidase
1760868_s_at	0.975776	9.03e-01	0.124479	-6.6046	0.027054		
1763873_s_at	0.975776	9.03e-01	0.124412	-6.6046	0.047819	ppiA///ppiA///ppiA///ECs4214	peptidyl-prolyl cis-trans isomerase A (rotamase A)///peptidyl-prolyl cis-trans isomerase A///peptidyl-prolyl cis-trans isomerase A (rotamase A)///peptidyl-prolyl cis-trans isomerase A
1766295_s_at	0.975805	9.04e-01	0.124021	-6.6047	0.039805	c2891	hypothetical protein
1762892_s_at	0.975805	9.04e-01	-0.123795	-6.6047	-0.031856	Z2099///Z1498///ECs2197///ECs1244	hypothetical protein///hypothetical protein///hypothetical protein///hypothetical protein
1767571_s_at	0.975805	9.04e-01	0.123726	-6.6047	0.028503	ybaY///ybaY///ybaY///ECs0507	hypothetical protein///glycoprotein/polysaccharide metabolism///outer membrane lipoprotein///glycoprotein/polysaccharide metabolism
1760042_at	0.975805	9.04e-01	-0.123669	-6.6047	-0.037344	c5000	hypothetical protein
1765242_at	0.975805	9.04e-01	-0.123546	-6.6047	-0.09615	c2463	transacylase
1759377_s_at	0.975805	9.04e-01	0.12344	-6.6047	0.044124		
1759938_at	0.975805	9.04e-01	0.123314	-6.6048	0.044673	pinE	e14 prophage; site-specific DNA recombinase
1763104_s_at	0.975805	9.04e-01	0.123258	-6.6048	0.037348	yfhK///ECs3422	2-component sensor protein///2-component sensor protein
1768335_at	0.975805	9.05e-01	0.122987	-6.6048	0.032087	c0441	hypothetical protein
1762453_s_at	0.975805	9.05e-01	0.122936	-6.6048	0.056358	miaA///miaA///miaA///miaA	tRNA delta(2)-isopentenylpyrophosphate transferase///tRNA delta(2)-isopentenylpyrophosphate transferase///delta(2)-isopentenylpyrophosphate tRNA-adenosine transferase///tRNA delta(2)-isopentenylpyrophosphate transferase
1768142_s_at	0.975805	9.05e-01	0.122741	-6.6048	0.033222		
