ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
1762133_s_at	0.91523813	6.86e-01	0.415889	-6.91183	0.04994	leuA///leuA///leuA///ECs0078	2-isopropylmalate synthase///2-isopropylmalate synthase///2-isopropylmalate synthase///2-isopropylmalate synthase
1761192_at	0.91525497	6.87e-01	-0.415702	-6.91191	-0.06618	gipA	Peyer's patch-specific virulence factor GipA
1760902_s_at	0.91537699	6.87e-01	0.415402	-6.91204	0.01716		
1765161_at	0.91548316	6.87e-01	0.414876	-6.91228	0.02744	prlC	oligopeptidase A
1767034_s_at	0.91548316	6.87e-01	-0.414765	-6.91233	-0.06614	xylF///xylF///xylF///xylF	D-xylose transporter subunit XylF///D-xylose transporter subunit XylF///D-xylose transporter subunit///D-xylose transporter subunit XylF
1764150_s_at	0.91548316	6.87e-01	0.414565	-6.91242	0.13482	pqqL///pqqL///pqqL///ECs2099	zinc protease pqqL///peptidase///putative periplasmic M16 family zinc metalloendopeptidase///peptidase
1765538_s_at	0.91548316	6.87e-01	-0.414539	-6.91243	-0.03486	rpmI///rpmI///rpmI	50S ribosomal protein L35///50S ribosomal subunit protein L35///50S ribosomal protein L35
1765209_at	0.91548316	6.88e-01	0.414127	-6.91261	0.03948	btuB	vitamin B12/cobalamin outer membrane transporter
1760754_s_at	0.91548316	6.88e-01	-0.414106	-6.91262	-0.12954	c3139///smpA///bamE///ECs3479	hypothetical protein///small membrane protein A///lipoprotein component of BamABCDE OM biogenesis complex///small membrane protein A
1763994_s_at	0.91548316	6.88e-01	0.413887	-6.91272	0.05208	c0929///Z1071///ybjI///ECs0924	hypothetical protein///hypothetical protein///5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase; pyrimidine phosphatase; riboflavin synthesis///hypothetical protein
1769059_s_at	0.91548316	6.88e-01	-0.413867	-6.91273	-0.03822	ynfC///ynfC///ynfC///ECs2291	hypothetical protein///hypothetical protein///UPF0257 family lipoprotein///hypothetical protein
1760572_at	0.91548316	6.88e-01	-0.41376	-6.91278	-0.01418	yfdN	CPS-53 (KpLE1) prophage; uncharacterized protein
1759704_s_at	0.91623664	6.89e-01	-0.412791	-6.91321	-0.06354	yfhO///yfhO///iscS///ECs3396	cysteine desulfurase///cysteine desulfurase///cysteine desulfurase (tRNA sulfurtransferase), PLP-dependent///cysteine desulfurase
1759754_s_at	0.91673636	6.89e-01	0.412091	-6.91352	0.04456		
1768979_s_at	0.91688689	6.89e-01	0.411663	-6.91371	0.05602	c0408///Z0369///ECs0331	hypothetical protein///oxidoreductase///NADH-dependent flavin oxidoreductase
1759281_at	0.91688689	6.90e-01	-0.411154	-6.91393	-0.1431	entE	enterobactin synthase subunit E
1764155_s_at	0.91688689	6.90e-01	0.411006	-6.914	0.01536	hlyE///hlyE///hlyE	hemolysin E///hemolysin E///hemolysin E
1763265_s_at	0.91688689	6.90e-01	0.411	-6.914	0.0363	dnaQ///dnaQ///dnaQ///ECs0211	DNA polymerase III subunit epsilon///DNA polymerase III subunit epsilon///DNA polymerase III epsilon subunit///DNA polymerase III subunit epsilon
1764227_at	0.91688689	6.90e-01	0.410648	-6.91415	0.02706	yaeF	hypothetical protein
1764537_s_at	0.91688689	6.90e-01	0.410597	-6.91418	0.0607	purM///purM///purM///ECs3361	phosphoribosylaminoimidazole synthetase///phosphoribosylaminoimidazole synthetase///phosphoribosylaminoimidazole synthetase///phosphoribosylaminoimidazole synthetase
1764283_s_at	0.91688689	6.90e-01	0.41059	-6.91418	0.0184	ECs5540///c4585///Z5148	hypothetical protein///hypothetical protein///hypothetical protein
1766589_s_at	0.91688689	6.90e-01	-0.410521	-6.91421	-0.10662	fepA///fepA///fepA///ECs0623	outer membrane receptor FepA///outer membrane receptor FepA///ferrienterobactin outer membrane transporter///outer membrane receptor FepA
1762631_s_at	0.91688689	6.90e-01	-0.410401	-6.91426	-0.01402		
1764780_at	0.91693768	6.91e-01	0.410127	-6.91438	0.0266	c0282	hypothetical protein
1766051_at	0.91693768	6.91e-01	0.410007	-6.91444	0.04592	yqgF	putative Holliday junction resolvase
1765870_s_at	0.91715401	6.91e-01	0.409608	-6.91461	0.02006		
1762826_s_at	0.9173196	6.91e-01	0.409262	-6.91476	0.02494	ilvY///ECs4707	IlvY family transcriptional regulator///DNA-binding transcriptional regulator IlvY
1767934_at	0.91739929	6.91e-01	-0.409007	-6.91488	-0.0698	metB	cystathionine gamma-synthase
1767710_s_at	0.91783121	6.92e-01	-0.408238	-6.91521	-0.02338	dnaE///dnaE///dnaE	DNA polymerase III subunit alpha///DNA polymerase III alpha subunit///DNA polymerase III subunit alpha
1766453_s_at	0.91783121	6.92e-01	-0.408032	-6.9153	-0.018		
1759770_s_at	0.91783121	6.92e-01	0.4078	-6.91541	0.0242	ybeY///ybeY///ybeY///ECs0697	metalloprotease///metalloprotease///ssRNA-specific endoribonuclease; 16S rRNA 3' end maturation and quality control co-endoribonuclease working with RNase R; rRNA transcription antitermination factor///metalloprotease
1766840_s_at	0.91783121	6.92e-01	0.407673	-6.91546	0.05556	rpe///rpe///rpe///ECs4228	ribulose-phosphate 3-epimerase///ribulose-phosphate 3-epimerase///D-ribulose-5-phosphate 3-epimerase///ribulose-phosphate 3-epimerase
1761934_s_at	0.91783121	6.92e-01	-0.40759	-6.9155	-0.01764		
1766431_s_at	0.91783121	6.92e-01	-0.407513	-6.91553	-0.01494	argH///ECs4889	argininosuccinate lyase///argininosuccinate lyase
1760460_at	0.91783121	6.92e-01	0.407359	-6.9156	0.02436	yehP	hypothetical protein
1766870_s_at	0.91843889	6.93e-01	-0.406544	-6.91596	-0.02986	c3554	hypothetical protein
1766826_s_at	0.91859789	6.93e-01	-0.406205	-6.9161	-0.02198	ygjQ///ygjQ	hypothetical protein///DUF218 superfamily protein
1761762_s_at	0.91869852	6.93e-01	-0.405929	-6.91622	-0.08018		
1763426_s_at	0.91897789	6.94e-01	0.405319	-6.91649	0.02392		
1760903_at	0.91897789	6.94e-01	-0.405257	-6.91652	-0.01946	c2395	type IV pilin protein
1767683_at	0.91897789	6.94e-01	-0.405122	-6.91658	-0.02268	norV	anaerobic nitric oxide reductase flavorubredoxin
1766347_s_at	0.91926402	6.95e-01	-0.404495	-6.91685	-0.04858	yeiL///yeiL///yeiL///ECs3055	DNA-binding transcriptional activator YeiL///DNA-binding transcriptional activator YeiL///putative transcriptional regulator///YeiL family transcriptional regulator
1763905_s_at	0.91926402	6.95e-01	-0.404346	-6.91691	-0.05616	Z1924///ECs1655	hypothetical protein///hypothetical protein
1759795_s_at	0.91926402	6.95e-01	-0.404285	-6.91694	-0.05592	c2375	hypothetical protein
1761318_s_at	0.91926402	6.95e-01	-0.403654	-6.91721	-0.01512	Z0260///ECs0229	hypothetical protein///hypothetical protein
1765966_s_at	0.91926402	6.95e-01	0.40359	-6.91724	0.12638	hisP///hisP	histidine/lysine/arginine/ornithine transporter subunit///histidine ABC transporter ATPase
1760672_s_at	0.91926402	6.95e-01	0.403493	-6.91728	0.01534		
1762732_s_at	0.91926402	6.95e-01	0.403338	-6.91735	0.0175		
1767851_at	0.91926402	6.95e-01	-0.403283	-6.91737	-0.05388	c4487	phosphotransferase system (PTS), fructose-specific
1769050_s_at	0.91926402	6.95e-01	-0.40323	-6.9174	-0.02702	c4140	hypothetical protein
1765533_s_at	0.91926402	6.96e-01	-0.403033	-6.91748	-0.06636	dnaN///dnaN///dnaN///ECs4636	DNA polymerase III subunit beta///DNA polymerase III subunit beta///DNA polymerase III, beta subunit///DNA polymerase III subunit beta
1761696_s_at	0.91926402	6.96e-01	-0.402949	-6.91752	-0.0809		
1765256_s_at	0.91942057	6.96e-01	0.402514	-6.91771	0.02094	Z6038///Z1906///Z3323///Z1810///Z1369///ECs2244///ECs1979///ECs1548///ECs1799	structural component of cryptic prophage CP-933P///hypothetical protein///hypothetical protein///hypothetical protein///hypothetical protein///hypothetical protein///hypothetical protein///hypothetical protein///hypothetical protein
1759640_s_at	0.91942057	6.96e-01	0.402443	-6.91774	0.03446	yfjD///yfjD///ECs3475	UPF0053 family inner membrane protein///hypothetical protein///hypothetical protein
1764210_s_at	0.91981206	6.96e-01	0.401802	-6.91802	0.03294	agaI///agaI///agaI	galactosamine-6-phosphate isomerase///galactosamine-6-phosphate isomerase///galactosamine-6-phosphate isomerase
1765860_s_at	0.91981206	6.97e-01	-0.401687	-6.91807	-0.0206	ascF///ascF///ECs3571	PTS system cellobiose/arbutin/salicin-specific transporter subunit IIBC///cellobiose/arbutin/salicin-specific PTS enzymes, IIB and IC components///PTS system cellobiose/arbutin/salicin-specific transporter subunit IIBC
1760934_s_at	0.92009156	6.97e-01	-0.40101	-6.91836	-0.04858	yqgE///yqgE///yqgE///ECs3824	hypothetical protein///hypothetical protein///uncharacterized protein///hypothetical protein
1768808_s_at	0.92009156	6.97e-01	-0.400978	-6.91837	-0.06128	ygaU///ygaU///ygaU///ECs3526	LysM domain/BON superfamily protein///LysM domain/BON superfamily protein///uncharacterized protein///LysM domain/BON superfamily protein
1759853_s_at	0.92009156	6.97e-01	0.400881	-6.91841	0.0464	ycbB///ycbB///ldtD///ECs1008	hypothetical protein///hypothetical protein///murein L,D-transpeptidase///hypothetical protein
1759368_s_at	0.92023015	6.97e-01	-0.400564	-6.91855	-0.04156	smf///smf///smf///ECs4151	DNA recombination-mediator A family protein///DNA protecting protein DprA///DNA protecting protein DprA///DNA protecting protein DprA
1766660_at	0.92042203	6.98e-01	-0.40019	-6.91871	-0.02676		
1764104_s_at	0.92043129	6.98e-01	-0.399862	-6.91885	-0.01426		
1768016_s_at	0.92043129	6.98e-01	-0.39984	-6.91886	-0.01594		
1765087_s_at	0.92058816	6.98e-01	-0.398963	-6.91924	-0.05644	ybdG///ybdG///ybdG///ECs0615	hypothetical protein///transport///mechanosensitive channel protein, miniconductance///transport
1761598_s_at	0.92058816	6.98e-01	-0.398923	-6.91925	-0.01954	Z1516///ECs1262	hypothetical protein///hypothetical protein
1763988_at	0.92058816	6.99e-01	0.398883	-6.91927	0.01826		
1768702_at	0.92058816	6.99e-01	-0.398847	-6.91929	-0.02738	c4828	dehydrogenase
1765143_s_at	0.92058816	6.99e-01	0.398824	-6.9193	0.04464		
1765658_at	0.92092488	6.99e-01	0.398296	-6.91952	0.02692	frvR	putative frv operon regulator; contains a PTS EIIA domain
1762212_at	0.92102748	6.99e-01	0.397914	-6.91969	0.03326	rfaI	lipopolysaccharide 1,3-galactosyltransferase
1762804_s_at	0.92102748	6.99e-01	-0.397847	-6.91972	-0.01586		
1767180_s_at	0.9216875	7.00e-01	-0.396975	-6.92009	-0.07348	phrB///ECs0733	deoxyribodipyrimidine photolyase///deoxyribodipyrimidine photolyase
1762820_s_at	0.92170462	7.00e-01	-0.396428	-6.92032	-0.02126	yphC///ECs3411	Zn-dependent dehydrogenase///hypothetical protein
1763153_s_at	0.92170462	7.00e-01	0.396326	-6.92037	0.03828	yhhT///yhhT///yhhT///ECs4323	hypothetical protein///hypothetical protein///UPF0118 family putative transporter///hypothetical protein
1761175_s_at	0.92170462	7.00e-01	0.396297	-6.92038	0.02056	Z4851///ECs4326	hypothetical protein///hypothetical protein
1765792_s_at	0.92170462	7.00e-01	0.396217	-6.92041	0.01876	wcaG///wcaG///wcaG///ECs2857	GDP-4-keto-6-L-galactose reductase///nucleotide di-P-sugar epimerase or dehydratase///bifunctional GDP-fucose synthetase: GDP-4-dehydro-6-deoxy-D-mannose epimerase/ GDP-4-dehydro-6-L-deoxygalactose reductase///GDP-fucose synthetase chain A
1768479_s_at	0.92170462	7.00e-01	0.396108	-6.92046	0.03564	cutC///c2289///cutC///ECs2584	copper homeostasis protein///copper homeostasis protein CutC///copper homeostasis protein CutC///copper homeostasis protein CutC
1760453_s_at	0.92174615	7.01e-01	-0.39585	-6.92057	-0.02078	fliZ///fliZ///fliZ///ECs2660	flagella biosynthesis protein FliZ///flagella biosynthesis protein FliZ///RpoS antagonist; putative regulator of FliA activity///flagella biosynthesis protein FliZ
1767988_s_at	0.92174615	7.01e-01	0.395724	-6.92062	0.05668	yaiE///yaiE///yaiE///ECs0441	hypothetical protein///hypothetical protein///UPF0345 family protein///hypothetical protein
1768343_s_at	0.92177615	7.01e-01	0.395322	-6.92079	0.04992	c0288///c1272	hypothetical protein///hypothetical protein
1763406_s_at	0.92177615	7.01e-01	-0.395285	-6.92081	-0.05578	yneH///yneH///glsB///ECs2131	glutaminase///glutaminase///glutaminase 2///glutaminase
1760177_s_at	0.92177615	7.01e-01	-0.395183	-6.92085	-0.01406	hyfR///hyfR///ECs3353	2-component regulator///hydrogenase-4 transcriptional activator///2-component regulator
1766264_x_at	0.9218774	7.01e-01	0.394906	-6.92097	0.02984	c3219	hypothetical protein
1762704_s_at	0.92216756	7.02e-01	-0.394352	-6.9212	-0.02174		
1760261_s_at	0.92216756	7.02e-01	-0.394145	-6.92129	-0.03482	ydcN///ydcN///ydcN///ECs2037	hypothetical protein///hypothetical protein///putative DNA-binding transcriptional regulator///hypothetical protein
1767709_s_at	0.92216756	7.02e-01	0.393978	-6.92136	0.03218		
1761638_s_at	0.92216756	7.02e-01	0.393839	-6.92142	0.05626	ymgE///ymgE///ymgE///ECs1692	transglycosylase associated protein///hypothetical protein///UPF0410 family putative inner membrane protein///hypothetical protein
1766423_s_at	0.92216756	7.02e-01	-0.393472	-6.92158	-0.05524	slmA///slmA///slmA///slmA	nucleoid occlusion protein///nucleoid occlusion protein///nucleoid occlusion factor, anti-FtsZ division inhibitor///nucleoid occlusion protein
1761096_s_at	0.92216756	7.02e-01	0.393457	-6.92158	0.01836	rfaD///rfaD///hldD///rfaD	ADP-L-glycero-D-manno-heptose-6-epimerase///ADP-L-glycero-D-manno-heptose-6-epimerase///ADP-L-glycero-D-mannoheptose-6-epimerase, NAD(P)-binding///ADP-L-glycero-D-mannoheptose-6-epimerase
1763242_s_at	0.92216756	7.02e-01	-0.393409	-6.9216	-0.05512	pqiB///pqiB///pqiB///ECs1035	paraquat-inducible protein B///paraquat-inducible protein B///paraquat-inducible, SoxRS-regulated MCE domain protein///paraquat-inducible protein B
1763862_at	0.92222849	7.03e-01	-0.393119	-6.92173	-0.01444	c3616	hypothetical protein
1766841_s_at	0.92222849	7.03e-01	0.393004	-6.92178	0.01336	phnC///phnC	phosphonate/organophosphate ester transporter subunit///phosphonate ABC transporter ATPase
1764325_s_at	0.92251142	7.03e-01	-0.392215	-6.92211	-0.04728	sufC///sufC///sufC///sufC	cysteine desulfurase ATPase component///cysteine desulfurase///SufBCD Fe-S cluster assembly scaffold protein, ATP-binding protein///ABC transporter ATP-binding protein
1763992_s_at	0.92251142	7.03e-01	0.392213	-6.92211	0.02354	flgI///flgI	flagellar basal body P-ring biosynthesis protein FlgA///flagellar basal body P-ring protein
1763062_s_at	0.92251142	7.03e-01	0.392194	-6.92212	0.01706	yphH///yphH///ECs3416	NAGC-like transcriptional regulator///putative DNA-binding transcriptional regulator///NAGC-like transcriptional regulator
1764844_at	0.92294239	7.04e-01	0.391486	-6.92242	0.04942	yhgE	hypothetical protein
1769013_s_at	0.92294239	7.04e-01	0.391395	-6.92245	0.035	serS///serS///serS///ECs0978	seryl-tRNA synthetase///seryl-tRNA synthetase///seryl-tRNA synthetase///seryl-tRNA synthetase
1764250_s_at	0.92294273	7.04e-01	-0.391225	-6.92253	-0.03222		
1768525_x_at	0.92295841	7.04e-01	0.390945	-6.92264	0.02242	caiB	crotonobetainyl-CoA:carnitine CoA-transferase
1759549_s_at	0.92295841	7.04e-01	0.390869	-6.92268	0.05754	ybgJ///ybgJ///ybgJ///ECs0736	hypothetical protein///carboxylase///putative allophanate hydrolase, subunit 1///carboxylase
1763191_s_at	0.92330824	7.05e-01	0.390286	-6.92292	0.01264		
1759627_s_at	0.92330824	7.05e-01	0.389941	-6.92307	0.03468	yjfL///c5269///yjfL///yjfL///ECs5160	hypothetical protein///hypothetical protein///hypothetical protein///UPF0719 family inner membrane protein///hypothetical protein
1764584_s_at	0.92330824	7.05e-01	-0.3898	-6.92313	-0.01392		
1764794_s_at	0.92330824	7.05e-01	-0.389679	-6.92318	-0.03054	rplO///rplO///rplO///rplO	50S ribosomal protein L15///50S ribosomal protein L15///50S ribosomal subunit protein L15///50S ribosomal protein L15
1764236_s_at	0.92330824	7.05e-01	0.389278	-6.92334	0.04896	c1505	hypothetical protein
1765968_s_at	0.92330824	7.05e-01	-0.389195	-6.92338	-0.05176	rplY///rplY///rplY///ECs3077	50S ribosomal protein L25///50S ribosomal protein L25///50S ribosomal subunit protein L25///50S ribosomal protein L25
1760881_s_at	0.92330824	7.06e-01	-0.388784	-6.92355	-0.04204	acnA///acnA///acnA///ECs1849	aconitate hydratase///aconitate hydratase///aconitate hydratase 1; aconitase A///aconitate hydratase 1
1766100_s_at	0.92330824	7.06e-01	-0.388727	-6.92357	-0.02088		
1764928_at	0.92330824	7.06e-01	-0.388666	-6.9236	-0.03298	c3517	hypothetical protein
1767941_at	0.92330824	7.06e-01	0.388663	-6.9236	0.01446	setA	broad specificity sugar efflux system
1763625_at	0.92330824	7.06e-01	0.388608	-6.92362	0.03076	yiaO	ABC transporter periplasmic-binding protein
1764617_s_at	0.92330824	7.06e-01	-0.388461	-6.92369	-0.06298	cadA///cadA///cadA///ECs5113	lysine decarboxylase, inducible///lysine decarboxylase 1///lysine decarboxylase, acid-inducible///lysine decarboxylase 1
1769228_s_at	0.9234062	7.06e-01	-0.388071	-6.92385	-0.01412		
1766809_s_at	0.9234062	7.06e-01	-0.388017	-6.92387	-0.02212	astD///astD	succinylglutamic semialdehyde dehydrogenase///succinylglutamic semialdehyde dehydrogenase
1767816_s_at	0.92360884	7.07e-01	0.387577	-6.92406	0.0526	yrdD///yrdD///yrdD///ECs4149	hypothetical protein///DNA topoisomerase///ssDNA-binding protein, function unknown///hypothetical protein
1766091_at	0.92360884	7.07e-01	0.387351	-6.92415	0.05534	chuA	outer membrane heme/hemoglobin receptor
1760441_s_at	0.92360884	7.07e-01	-0.387292	-6.92417	-0.03422		
1759341_s_at	0.92379171	7.07e-01	-0.386928	-6.92433	-0.02218		
1763938_s_at	0.9239462	7.08e-01	0.386219	-6.92462	0.04716	moaE///moaE///moaE///moaE	molybdopterin guanine dinucleotide biosynthesis protein MoaE///molybdopterin guanine dinucleotide biosynthesis protein MoaE///molybdopterin synthase, large subunit///molybdopterin guanine dinucleotide biosynthesis protein MoaE
1767567_s_at	0.9239462	7.08e-01	0.386034	-6.9247	0.01488	Z3089///ECs2954	tail fiber component Z of prophage CP-933U///minor tail protein
1766328_s_at	0.9239462	7.08e-01	0.385987	-6.92472	0.03998	yiaJ///yiaJ	transcriptional regulator YiaJ///transcriptional repressor for the yiaKLMNO-lyxK-sgbHUE operon
1766888_s_at	0.9239462	7.08e-01	-0.38597	-6.92472	-0.02896	Z1483///ECs1228	tail fiber protein of bacteriophage BP-933W///tail fiber protein
1762541_at	0.9239462	7.08e-01	-0.385915	-6.92475	-0.01358	c2502	hypothetical protein
1762508_at	0.9239909	7.08e-01	0.3854	-6.92496	0.04126	c3786	disulfide isomerase
1769096_s_at	0.9239909	7.08e-01	0.385396	-6.92496	0.01648	degS///degS///ECs4108	serine endoprotease///serine endoprotease, periplasmic///serine endoprotease
1763511_at	0.9239909	7.08e-01	-0.385359	-6.92498	-0.01904	c0289	hypothetical protein
1766800_s_at	0.92407546	7.08e-01	-0.385097	-6.92509	-0.04128		
1766271_s_at	0.92407546	7.09e-01	-0.384856	-6.92519	-0.02808	ydhK///Z2660///ydhK///ECs2354	hypothetical protein///hypothetical protein///putative efflux protein (PET) component of YdhJK efflux pump///hypothetical protein
1768165_s_at	0.92407546	7.09e-01	-0.38468	-6.92526	-0.02616	xasA///xasA///gadC///ECs2097	amino acid antiporter///acid sensitivity protein///glutamate:gamma-aminobutyric acid antiporter///acid sensitivity protein
1762723_s_at	0.92407546	7.09e-01	-0.384539	-6.92532	-0.03616		
1760448_s_at	0.92407546	7.09e-01	-0.384422	-6.92537	-0.01426	yiaT///yiaT///ECs4460	hypothetical protein///putative outer membrane protein///outer membrane protein
1761752_s_at	0.92423075	7.09e-01	0.384086	-6.9255	0.02452	ileS///ileS///ileS	isoleucyl-tRNA synthetase///isoleucyl-tRNA synthetase///isoleucyl-tRNA synthetase
